player_id,install_date,install_month,spend_segment,market,platform,experiment_group,total_revenue,total_sessions,total_spins,first_purchase_date,last_session_date
14346,2024-06-04,2024-06,Minnow,Other,Android,,0,15,314,,2024-07-10
14347,2024-09-18,2024-09,Minnow,Other,iOS,Control,0,3,54,,2024-09-24
14348,2024-05-04,2024-05,Minnow,Canada,iOS,,1.99,20,368,2024-05-23,2024-07-20
14349,2024-05-01,2024-05,Minnow,US,iOS,,0,8,139,,2024-05-27
14350,2024-07-22,2024-07,Minnow,Australia,Android,Control,1.99,8,159,2024-08-04,2024-09-03
14351,2024-08-11,2024-08,Minnow,US,iOS,Treatment,0,0,0,,
14352,2024-06-18,2024-06,Minnow,US,iOS,,0,10,174,,2024-08-06
14353,2024-06-14,2024-06,Minnow,Other,Android,,3.98,24,515,2024-07-30,2024-09-26
14354,2024-06-12,2024-06,Minnow,Other,iOS,,4.99,6,151,2024-06-14,2024-06-30
14355,2024-06-22,2024-06,Minnow,Germany,Android,,1.99,24,456,2024-07-11,2024-09-04
14356,2024-07-12,2024-07,Minnow,US,iOS,Control,0,23,478,,2024-09-26
14357,2024-08-15,2024-08,Minnow,US,iOS,Control,4.99,6,127,2024-08-19,2024-08-28
14358,2024-04-29,2024-04,Minnow,US,iOS,,6.98,40,741,2024-07-31,2024-09-21
14359,2024-07-31,2024-07,Minnow,Germany,iOS,Treatment,0,19,414,,2024-09-20
14360,2024-04-10,2024-04,Minnow,Germany,Android,,0,11,235,,2024-06-11
14361,2024-04-14,2024-04,Minnow,Other,Android,,0,16,304,,2024-07-02
14362,2024-04-22,2024-04,Minnow,Other,iOS,,1.99,38,748,2024-06-06,2024-09-18
14363,2024-05-18,2024-05,Minnow,Other,iOS,,1.99,22,442,2024-07-01,2024-09-28
14364,2024-05-31,2024-05,Whale,US,Android,,1095.41,217,29994,2024-05-31,2024-09-28
14365,2024-08-08,2024-08,Minnow,Canada,iOS,Control,0,8,166,,2024-09-19
14366,2024-06-21,2024-06,Minnow,US,iOS,,6.98,25,484,2024-06-21,2024-09-27
14367,2024-07-13,2024-07,Minnow,Other,iOS,Control,19.99,7,172,2024-07-28,2024-08-11
14368,2024-09-08,2024-09,Minnow,UK,Android,Control,0,4,73,,2024-09-27
14369,2024-07-18,2024-07,Minnow,US,iOS,Treatment,3.98,22,456,2024-09-07,2024-09-24
14370,2024-08-05,2024-08,Minnow,US,Android,Control,0,5,99,,2024-08-23
14371,2024-04-17,2024-04,Minnow,Other,Android,,0,4,77,,2024-04-23
14372,2024-06-18,2024-06,Minnow,UK,iOS,,4.99,22,436,2024-08-24,2024-09-28
14373,2024-04-02,2024-04,Minnow,Germany,iOS,,0,5,98,,2024-04-18
14374,2024-05-28,2024-05,Whale,Canada,iOS,,1261.27,197,27595,2024-05-29,2024-09-27
14375,2024-08-14,2024-08,Minnow,Other,iOS,Treatment,0,7,123,,2024-09-25
14376,2024-06-01,2024-06,Minnow,UK,Android,,0,24,480,,2024-09-26
14377,2024-08-06,2024-08,Minnow,US,iOS,Control,0,15,285,,2024-09-28
14378,2024-07-28,2024-07,Minnow,Other,iOS,Control,0,20,367,,2024-09-27
14379,2024-05-24,2024-05,Minnow,Germany,iOS,,0,4,57,,2024-06-02
14380,2024-06-28,2024-06,Minnow,US,iOS,,0,0,0,,
14381,2024-05-26,2024-05,Minnow,Other,iOS,,0,20,385,,2024-07-13
14382,2024-07-19,2024-07,Minnow,US,Android,Control,0,12,256,,2024-08-26
14383,2024-04-29,2024-04,Minnow,Germany,Android,,0,20,357,,2024-07-30
14384,2024-05-27,2024-05,Minnow,US,iOS,,4.99,3,44,2024-06-05,2024-06-12
14385,2024-07-17,2024-07,Minnow,US,Android,Treatment,1.99,17,338,2024-07-28,2024-09-23
14386,2024-07-24,2024-07,Dolphin,Australia,Android,Control,13.96,50,2839,2024-07-25,2024-09-27
14387,2024-05-15,2024-05,Dolphin,Canada,iOS,,69.92,80,4145,2024-05-23,2024-09-28
14388,2024-04-11,2024-04,Dolphin,US,iOS,,128.88,105,5946,2024-05-11,2024-09-28
14389,2024-07-07,2024-07,Minnow,US,iOS,Control,0,12,246,,2024-08-23
14390,2024-09-11,2024-09,Minnow,Australia,Android,Treatment,0,3,70,,2024-09-23
14391,2024-08-01,2024-08,Minnow,US,iOS,Treatment,0,16,342,,2024-09-27
14392,2024-07-04,2024-07,Minnow,Australia,iOS,Treatment,1.99,22,476,2024-09-25,2024-09-26
14393,2024-06-20,2024-06,Minnow,US,iOS,,4.99,18,374,2024-07-09,2024-09-03
14394,2024-05-17,2024-05,Minnow,US,Android,,0,2,26,,2024-05-25
14395,2024-07-17,2024-07,Minnow,UK,iOS,Control,0,15,317,,2024-09-17
14396,2024-09-04,2024-09,Minnow,US,Android,Control,0,0,0,,
14397,2024-06-04,2024-06,Minnow,US,Android,,0,9,146,,2024-07-22
14398,2024-08-15,2024-08,Minnow,US,Android,Control,0,11,237,,2024-09-25
14399,2024-04-13,2024-04,Minnow,Other,Android,,0,2,27,,2024-04-16
14400,2024-08-21,2024-08,Minnow,UK,Android,Treatment,0,7,152,,2024-09-28
14401,2024-05-03,2024-05,Dolphin,US,Android,,6.98,107,5894,2024-09-01,2024-09-26
14402,2024-05-27,2024-05,Minnow,Other,iOS,,0,31,599,,2024-09-04
14403,2024-07-05,2024-07,Minnow,UK,Android,Control,0,18,362,,2024-09-11
14404,2024-04-27,2024-04,Minnow,Other,iOS,,0,31,609,,2024-08-28
14405,2024-05-11,2024-05,Dolphin,US,iOS,,83.91,72,3938,2024-07-29,2024-09-27
14406,2024-05-23,2024-05,Minnow,US,Android,,1.99,34,707,2024-08-21,2024-09-05
14407,2024-07-14,2024-07,Minnow,Canada,iOS,Control,0,21,413,,2024-09-28
14408,2024-06-18,2024-06,Minnow,US,Android,,0,23,434,,2024-09-26
14409,2024-06-10,2024-06,Minnow,US,Android,,0,10,224,,2024-07-12
14410,2024-06-11,2024-06,Dolphin,US,iOS,,73.93,76,4156,2024-07-03,2024-09-27
14411,2024-07-15,2024-07,Minnow,US,iOS,Control,0,23,463,,2024-09-24
14412,2024-09-11,2024-09,Minnow,UK,Android,Control,0,2,38,,2024-09-21
14413,2024-04-13,2024-04,Minnow,Other,iOS,,21.98,42,813,2024-07-22,2024-09-26
14414,2024-06-09,2024-06,Minnow,Germany,iOS,,1.99,10,191,2024-06-24,2024-07-11
14415,2024-06-27,2024-06,Minnow,UK,iOS,,0,24,472,,2024-09-07
14416,2024-04-21,2024-04,Minnow,Germany,iOS,,0,8,193,,2024-05-27
14417,2024-06-05,2024-06,Minnow,Germany,iOS,,6.98,25,465,2024-07-05,2024-08-25
14418,2024-07-14,2024-07,Minnow,US,iOS,Treatment,0,11,210,,2024-08-25
14419,2024-08-27,2024-08,Minnow,US,iOS,Control,0,6,98,,2024-09-26
14420,2024-05-14,2024-05,Minnow,Germany,iOS,,0,33,597,,2024-09-22
14421,2024-08-01,2024-08,Minnow,US,iOS,Control,0,11,231,,2024-09-22
14422,2024-09-24,2024-09,Minnow,US,Android,Control,0,2,41,,2024-09-28
14423,2024-04-03,2024-04,Minnow,US,iOS,,0,37,738,,2024-08-08
14424,2024-05-01,2024-05,Minnow,Germany,Android,,0,10,179,,2024-06-01
14425,2024-06-29,2024-06,Minnow,US,Android,,19.99,21,437,2024-09-22,2024-09-26
14426,2024-06-23,2024-06,Minnow,Other,Android,,0,3,59,,2024-07-04
14427,2024-04-05,2024-04,Minnow,Australia,Android,,1.99,29,536,2024-06-11,2024-08-05
14428,2024-07-11,2024-07,Minnow,US,iOS,Control,0,17,336,,2024-09-27
14429,2024-06-17,2024-06,Minnow,Other,iOS,,1.99,20,405,2024-09-05,2024-09-05
14430,2024-08-05,2024-08,Minnow,Australia,Android,Control,0,13,275,,2024-09-23
14431,2024-09-27,2024-09,Minnow,Other,iOS,Control,0,1,24,,2024-09-27
14432,2024-05-04,2024-05,Minnow,Germany,Android,,0,3,62,,2024-05-23
14433,2024-06-23,2024-06,Minnow,Germany,iOS,,0,27,490,,2024-09-27
14434,2024-09-19,2024-09,Minnow,Other,iOS,Treatment,0,3,79,,2024-09-28
14435,2024-04-20,2024-04,Minnow,US,Android,,0,37,729,,2024-08-24
14436,2024-04-25,2024-04,Minnow,Germany,Android,,0,32,619,,2024-09-25
14437,2024-04-24,2024-04,Minnow,Canada,Android,,0,32,610,,2024-09-20
14438,2024-07-22,2024-07,Minnow,US,iOS,Control,0,15,278,,2024-09-28
14439,2024-09-14,2024-09,Minnow,US,iOS,Treatment,0,6,129,,2024-09-27
14440,2024-05-24,2024-05,Minnow,UK,iOS,,0,6,124,,2024-06-12
14441,2024-09-18,2024-09,Minnow,US,Android,Treatment,0,1,12,,2024-09-21
14442,2024-04-07,2024-04,Minnow,US,iOS,,0,3,50,,2024-04-14
14443,2024-07-19,2024-07,Minnow,Germany,Android,Control,0,16,316,,2024-09-23
14444,2024-08-14,2024-08,Dolphin,US,iOS,Treatment,35.96,32,1596,2024-08-16,2024-09-26
14445,2024-04-13,2024-04,Dolphin,US,iOS,,30.89,88,4851,2024-04-21,2024-09-25
14446,2024-07-22,2024-07,Minnow,UK,iOS,Treatment,0,17,352,,2024-09-20
14447,2024-07-17,2024-07,Minnow,US,iOS,Treatment,0,17,320,,2024-09-27
14448,2024-05-26,2024-05,Dolphin,Other,Android,,69.95,92,4912,2024-06-11,2024-09-25
14449,2024-07-06,2024-07,Minnow,Canada,iOS,Treatment,0,5,100,,2024-08-02
14450,2024-05-21,2024-05,Minnow,US,iOS,,0,18,340,,2024-07-20
14451,2024-08-02,2024-08,Minnow,Canada,Android,Control,0,13,227,,2024-09-24
14452,2024-06-14,2024-06,Minnow,US,iOS,,0,2,40,,2024-06-18
14453,2024-09-27,2024-09,Minnow,Australia,Android,Treatment,0,0,0,,
14454,2024-08-22,2024-08,Minnow,US,iOS,Control,0,12,257,,2024-09-23
14455,2024-09-05,2024-09,Minnow,US,iOS,Control,0,5,84,,2024-09-26
14456,2024-06-23,2024-06,Minnow,US,iOS,,0,5,114,,2024-07-08
14457,2024-08-25,2024-08,Minnow,US,iOS,Control,0,8,142,,2024-09-26
14458,2024-06-29,2024-06,Minnow,US,iOS,,3.98,25,458,2024-08-16,2024-09-25
14459,2024-05-25,2024-05,Minnow,UK,Android,,0,14,290,,2024-07-26
14460,2024-04-03,2024-04,Minnow,Other,Android,,0,2,53,,2024-04-06
14461,2024-09-10,2024-09,Minnow,US,Android,Control,0,4,71,,2024-09-24
14462,2024-05-13,2024-05,Minnow,US,iOS,,0,7,159,,2024-06-17
14463,2024-04-27,2024-04,Minnow,Australia,Android,,0,13,228,,2024-06-15
14464,2024-08-02,2024-08,Minnow,UK,Android,Treatment,0,1,29,,2024-08-09
14465,2024-05-29,2024-05,Minnow,UK,Android,,0,12,217,,2024-07-31
14466,2024-07-09,2024-07,Minnow,Germany,iOS,Treatment,1.99,15,307,2024-07-18,2024-09-17
14467,2024-05-22,2024-05,Minnow,US,Android,,0,23,508,,2024-08-20
14468,2024-04-04,2024-04,Minnow,Other,iOS,,21.98,42,772,2024-06-03,2024-09-26
14469,2024-09-22,2024-09,Minnow,Other,iOS,Control,0,2,24,,2024-09-28
14470,2024-06-15,2024-06,Minnow,US,Android,,3.98,23,438,2024-07-12,2024-09-21
14471,2024-08-27,2024-08,Minnow,Other,Android,Treatment,0,4,73,,2024-09-28
14472,2024-05-31,2024-05,Minnow,Other,Android,,0,12,233,,2024-07-28
14473,2024-04-14,2024-04,Minnow,US,Android,,0,6,135,,2024-04-29
14474,2024-05-21,2024-05,Minnow,US,iOS,,0,27,478,,2024-09-25
14475,2024-05-25,2024-05,Minnow,Canada,iOS,,8.97,26,521,2024-07-08,2024-09-26
14476,2024-08-22,2024-08,Minnow,Canada,Android,Treatment,0.99,5,90,2024-09-22,2024-09-22
14477,2024-06-18,2024-06,Minnow,US,iOS,,21.98,23,405,2024-07-27,2024-09-17
14478,2024-04-02,2024-04,Minnow,UK,iOS,,0,1,25,,2024-04-05
14479,2024-06-02,2024-06,Minnow,US,Android,,3.98,31,628,2024-07-05,2024-09-28
14480,2024-04-20,2024-04,Minnow,UK,Android,,0,29,578,,2024-08-20
14481,2024-04-30,2024-04,Minnow,Other,iOS,,6.98,41,863,2024-05-19,2024-09-26
14482,2024-07-14,2024-07,Minnow,UK,iOS,Control,0,12,234,,2024-08-09
14483,2024-07-01,2024-07,Minnow,US,iOS,Treatment,1.99,18,315,2024-09-12,2024-09-26
14484,2024-05-09,2024-05,Minnow,Australia,Android,,0,4,99,,2024-05-29
14485,2024-04-27,2024-04,Minnow,US,Android,,0,4,83,,2024-05-05
14486,2024-08-21,2024-08,Minnow,Other,iOS,Treatment,0,12,235,,2024-09-28
14487,2024-08-22,2024-08,Minnow,US,iOS,Control,1.99,7,141,2024-09-24,2024-09-24
14488,2024-05-18,2024-05,Minnow,Germany,iOS,,0,2,27,,2024-05-27
14489,2024-06-16,2024-06,Minnow,UK,iOS,,0,12,250,,2024-07-26
14490,2024-05-09,2024-05,Minnow,US,iOS,,3.98,39,794,2024-09-03,2024-09-24
14491,2024-08-26,2024-08,Dolphin,UK,iOS,Control,9.98,23,1232,2024-08-27,2024-09-28
14492,2024-07-26,2024-07,Minnow,Other,iOS,Treatment,0,2,33,,2024-07-30
14493,2024-09-08,2024-09,Minnow,US,iOS,Treatment,3.99,8,131,2024-09-21,2024-09-26
14494,2024-04-04,2024-04,Minnow,Other,iOS,,0,30,679,,2024-08-03
14495,2024-04-13,2024-04,Dolphin,Germany,Android,,42.89,112,6042,2024-04-19,2024-09-26
14496,2024-05-01,2024-05,Minnow,Australia,iOS,,0,27,572,,2024-07-30
14497,2024-06-04,2024-06,Minnow,Canada,iOS,,6.98,24,485,2024-06-17,2024-08-30
14498,2024-06-25,2024-06,Dolphin,US,iOS,,36.95,70,4058,2024-07-04,2024-09-28
14499,2024-04-13,2024-04,Minnow,US,iOS,,0,5,107,,2024-04-29
14500,2024-08-02,2024-08,Dolphin,UK,Android,Control,4.99,39,2222,2024-08-16,2024-09-28
14501,2024-09-27,2024-09,Minnow,UK,Android,Treatment,0,1,25,,2024-09-27
14502,2024-06-09,2024-06,Minnow,Canada,iOS,,0,2,42,,2024-06-22
14503,2024-08-09,2024-08,Minnow,US,iOS,Treatment,0,8,166,,2024-09-27
14504,2024-08-28,2024-08,Minnow,Other,iOS,Control,0,11,191,,2024-09-28
14505,2024-09-13,2024-09,Minnow,Other,Android,Control,0,3,73,,2024-09-27
14506,2024-06-24,2024-06,Minnow,UK,Android,,0,21,418,,2024-09-24
14507,2024-05-14,2024-05,Minnow,UK,Android,,1.99,43,821,2024-08-15,2024-09-28
14508,2024-07-03,2024-07,Minnow,US,Android,Control,1.99,12,237,2024-08-14,2024-08-15
14509,2024-05-13,2024-05,Minnow,Other,Android,,0,22,474,,2024-08-03
14510,2024-08-02,2024-08,Dolphin,Australia,iOS,Control,36.95,34,2083,2024-08-29,2024-09-28
14511,2024-09-10,2024-09,Minnow,Canada,iOS,Control,0,5,90,,2024-09-28
14512,2024-07-25,2024-07,Minnow,UK,iOS,Treatment,1.99,8,176,2024-08-10,2024-08-22
14513,2024-08-09,2024-08,Minnow,US,Android,Control,0,9,163,,2024-09-19
14514,2024-09-19,2024-09,Minnow,US,iOS,Treatment,0,3,66,,2024-09-28
14515,2024-07-23,2024-07,Minnow,Canada,iOS,Control,1.99,20,397,2024-08-18,2024-09-24
14516,2024-04-28,2024-04,Minnow,US,Android,,1.99,20,424,2024-07-08,2024-08-03
14517,2024-05-29,2024-05,Minnow,US,iOS,,0,0,0,,
14518,2024-06-06,2024-06,Minnow,US,iOS,,0,11,224,,2024-07-16
14519,2024-07-15,2024-07,Minnow,Other,Android,Treatment,0,20,385,,2024-09-24
14520,2024-08-01,2024-08,Dolphin,Canada,Android,Control,4.99,36,2047,2024-09-01,2024-09-28
14521,2024-08-15,2024-08,Minnow,UK,iOS,Control,0,16,280,,2024-09-24
14522,2024-06-26,2024-06,Minnow,US,Android,,0,2,33,,2024-06-27
14523,2024-07-30,2024-07,Minnow,Germany,iOS,Control,0,15,273,,2024-09-26
14524,2024-07-17,2024-07,Minnow,Australia,Android,Control,0,18,328,,2024-09-20
14525,2024-09-15,2024-09,Minnow,Germany,iOS,Treatment,0,4,70,,2024-09-26
14526,2024-06-12,2024-06,Minnow,US,iOS,,0,10,224,,2024-06-29
14527,2024-07-27,2024-07,Minnow,Other,Android,Control,0,17,339,,2024-09-20
14528,2024-09-06,2024-09,Minnow,Canada,iOS,Control,0,4,115,,2024-09-26
14529,2024-09-06,2024-09,Minnow,Australia,iOS,Control,1.99,3,66,2024-09-15,2024-09-22
14530,2024-06-18,2024-06,Minnow,Canada,iOS,,0,2,31,,2024-06-25
14531,2024-08-20,2024-08,Minnow,UK,Android,Treatment,0,8,161,,2024-09-19
14532,2024-06-14,2024-06,Minnow,US,iOS,,0,30,580,,2024-09-26
14533,2024-04-17,2024-04,Minnow,UK,iOS,,0,39,781,,2024-09-16
14534,2024-04-06,2024-04,Minnow,UK,iOS,,4.99,39,769,2024-08-12,2024-09-22
14535,2024-08-05,2024-08,Minnow,US,iOS,Control,0,6,114,,2024-08-27
14536,2024-06-26,2024-06,Minnow,US,Android,,0,3,57,,2024-07-13
14537,2024-07-14,2024-07,Minnow,Other,iOS,Control,0,0,0,,
14538,2024-05-09,2024-05,Minnow,UK,Android,,4.99,34,703,2024-09-11,2024-09-28
14539,2024-08-20,2024-08,Minnow,US,iOS,Control,1.99,3,79,2024-09-02,2024-09-02
14540,2024-06-28,2024-06,Minnow,US,iOS,,0,5,78,,2024-07-11
14541,2024-09-11,2024-09,Minnow,US,iOS,Control,0,5,90,,2024-09-27
14542,2024-08-06,2024-08,Minnow,US,iOS,Control,0,12,267,,2024-09-28
14543,2024-08-13,2024-08,Minnow,Germany,Android,Control,4.99,10,203,2024-09-11,2024-09-21
14544,2024-07-10,2024-07,Minnow,Australia,iOS,Control,0,16,298,,2024-09-07
14545,2024-05-08,2024-05,Minnow,Canada,Android,,1.99,43,845,2024-07-05,2024-09-25
14546,2024-09-18,2024-09,Minnow,US,Android,Treatment,0,4,81,,2024-09-23
14547,2024-08-14,2024-08,Minnow,US,iOS,Control,0,13,279,,2024-09-25
14548,2024-09-28,2024-09,Minnow,Germany,Android,Treatment,0,1,30,,2024-09-28
14549,2024-05-18,2024-05,Dolphin,US,Android,,37.93,88,4841,2024-06-26,2024-09-28
14550,2024-06-27,2024-06,Minnow,Canada,iOS,,0,24,488,,2024-09-25
14551,2024-04-19,2024-04,Minnow,Australia,iOS,,1.99,2,36,2024-04-21,2024-04-25
14552,2024-08-24,2024-08,Minnow,UK,Android,Control,0,1,27,,2024-09-06
14553,2024-06-18,2024-06,Minnow,Canada,Android,,1.99,8,138,2024-07-22,2024-07-26
14554,2024-06-30,2024-06,Minnow,Germany,iOS,,0,13,301,,2024-08-15
14555,2024-08-20,2024-08,Minnow,Canada,iOS,Control,1.99,8,139,2024-09-04,2024-09-28
14556,2024-05-02,2024-05,Minnow,UK,iOS,,0,36,710,,2024-09-04
14557,2024-08-07,2024-08,Minnow,UK,iOS,Control,0,8,132,,2024-09-19
14558,2024-05-05,2024-05,Minnow,Other,iOS,,0,6,148,,2024-05-31
14559,2024-07-03,2024-07,Minnow,UK,Android,Treatment,0,18,320,,2024-09-27
14560,2024-06-21,2024-06,Minnow,US,Android,,0,28,544,,2024-09-26
14561,2024-05-20,2024-05,Minnow,US,Android,,0,8,158,,2024-06-21
14562,2024-06-09,2024-06,Minnow,Other,iOS,,0,4,72,,2024-06-25
14563,2024-06-03,2024-06,Minnow,US,iOS,,0,21,427,,2024-09-26
14564,2024-05-15,2024-05,Minnow,UK,iOS,,4.99,5,93,2024-05-26,2024-06-06
14565,2024-08-30,2024-08,Minnow,US,Android,Control,0,8,153,,2024-09-28
14566,2024-04-30,2024-04,Minnow,UK,iOS,,0,5,87,,2024-05-09
14567,2024-08-10,2024-08,Minnow,US,Android,Control,0,13,302,,2024-09-23
14568,2024-06-13,2024-06,Minnow,US,iOS,,1.99,20,394,2024-08-17,2024-09-02
14569,2024-09-01,2024-09,Minnow,Canada,iOS,Treatment,0,10,188,,2024-09-26
14570,2024-04-17,2024-04,Minnow,US,iOS,,1.99,9,171,2024-05-02,2024-05-27
14571,2024-04-30,2024-04,Minnow,Germany,iOS,,0,0,0,,
14572,2024-06-30,2024-06,Minnow,US,Android,,0,0,0,,
14573,2024-05-05,2024-05,Minnow,US,Android,,0,24,440,,2024-08-06
14574,2024-04-16,2024-04,Minnow,UK,Android,,0,22,439,,2024-08-14
14575,2024-07-27,2024-07,Minnow,Australia,Android,Treatment,0,15,303,,2024-09-20
14576,2024-07-02,2024-07,Minnow,Canada,iOS,Treatment,1.99,24,480,2024-08-03,2024-09-26
14577,2024-07-03,2024-07,Minnow,Canada,iOS,Treatment,0,15,281,,2024-08-22
14578,2024-04-14,2024-04,Minnow,Other,Android,,0,36,721,,2024-09-28
14579,2024-04-06,2024-04,Minnow,Other,Android,,0,1,11,,2024-04-14
14580,2024-07-27,2024-07,Minnow,Canada,iOS,Control,0,13,229,,2024-09-24
14581,2024-07-03,2024-07,Dolphin,US,iOS,Treatment,23.92,51,2831,2024-07-06,2024-09-27
14582,2024-09-22,2024-09,Minnow,US,iOS,Treatment,0,3,54,,2024-09-28
14583,2024-09-06,2024-09,Minnow,US,iOS,Treatment,0,5,80,,2024-09-24
14584,2024-08-23,2024-08,Minnow,US,Android,Treatment,0,9,190,,2024-09-28
14585,2024-04-04,2024-04,Minnow,US,Android,,1.99,16,321,2024-04-22,2024-06-02
14586,2024-09-15,2024-09,Minnow,Australia,iOS,Control,0,3,58,,2024-09-26
14587,2024-06-15,2024-06,Minnow,Other,Android,,4.99,33,635,2024-06-17,2024-09-25
14588,2024-05-20,2024-05,Minnow,US,iOS,,0,20,438,,2024-08-17
14589,2024-07-01,2024-07,Minnow,Germany,Android,Control,1.99,20,375,2024-08-12,2024-09-06
14590,2024-09-22,2024-09,Minnow,Other,iOS,Treatment,0,0,0,,
14591,2024-04-11,2024-04,Dolphin,US,iOS,,122.88,110,5791,2024-04-24,2024-09-26
14592,2024-04-16,2024-04,Whale,US,iOS,,1803.97,279,39479,2024-04-16,2024-09-28
14593,2024-07-15,2024-07,Minnow,US,Android,Control,1.99,19,368,2024-08-28,2024-09-28
14594,2024-05-17,2024-05,Dolphin,US,iOS,,71.91,76,3993,2024-06-15,2024-09-26
14595,2024-09-09,2024-09,Minnow,UK,iOS,Treatment,0,8,150,,2024-09-28
14596,2024-08-30,2024-08,Minnow,UK,Android,Control,0,9,178,,2024-09-25
14597,2024-05-20,2024-05,Minnow,US,iOS,,0,29,605,,2024-09-27
14598,2024-09-12,2024-09,Minnow,Australia,Android,Control,0,6,123,,2024-09-28
14599,2024-08-27,2024-08,Dolphin,Canada,Android,Control,1.99,21,1135,2024-09-27,2024-09-27
14600,2024-05-02,2024-05,Minnow,Canada,iOS,,1.99,7,149,2024-05-27,2024-06-12
14601,2024-09-03,2024-09,Minnow,Canada,iOS,Treatment,1.99,7,150,2024-09-16,2024-09-27
14602,2024-06-24,2024-06,Minnow,US,iOS,,1.99,26,522,2024-08-09,2024-09-24
14603,2024-05-24,2024-05,Minnow,US,iOS,,1.99,21,416,2024-07-08,2024-07-27
14604,2024-08-07,2024-08,Minnow,US,iOS,Control,0,19,406,,2024-09-26
14605,2024-06-27,2024-06,Minnow,UK,Android,,4.99,4,71,2024-07-06,2024-07-12
14606,2024-05-07,2024-05,Minnow,Australia,iOS,,0,10,200,,2024-06-11
14607,2024-06-16,2024-06,Dolphin,UK,iOS,,21.95,66,3528,2024-06-25,2024-09-27
14608,2024-08-11,2024-08,Minnow,Canada,Android,Treatment,0,13,250,,2024-09-28
14609,2024-09-12,2024-09,Minnow,Canada,iOS,Control,0,4,86,,2024-09-27
14610,2024-06-02,2024-06,Minnow,Other,iOS,,3.98,35,743,2024-08-15,2024-09-23
14611,2024-04-09,2024-04,Minnow,Canada,Android,,1.99,42,747,2024-06-02,2024-09-16
14612,2024-08-31,2024-08,Minnow,US,iOS,Treatment,0,5,117,,2024-09-20
14613,2024-08-16,2024-08,Minnow,US,Android,Treatment,0,3,81,,2024-08-31
14614,2024-07-21,2024-07,Minnow,UK,Android,Control,0,21,417,,2024-09-23
14615,2024-07-12,2024-07,Minnow,Germany,iOS,Control,0,11,217,,2024-09-01
14616,2024-08-03,2024-08,Minnow,US,Android,Treatment,0,15,286,,2024-09-27
14617,2024-09-13,2024-09,Minnow,UK,iOS,Treatment,1.99,1,22,2024-09-21,2024-09-21
14618,2024-05-17,2024-05,Minnow,UK,Android,,6.98,20,348,2024-05-22,2024-08-30
14619,2024-09-13,2024-09,Minnow,US,Android,Treatment,0,3,48,,2024-09-22
14620,2024-07-20,2024-07,Minnow,Canada,Android,Treatment,0,3,56,,2024-08-12
14621,2024-08-23,2024-08,Minnow,US,Android,Treatment,3.99,4,59,2024-08-30,2024-09-08
14622,2024-04-04,2024-04,Minnow,UK,iOS,,0,14,276,,2024-06-08
14623,2024-07-07,2024-07,Minnow,US,Android,Treatment,1.99,19,444,2024-09-19,2024-09-19
14624,2024-04-09,2024-04,Minnow,Germany,Android,,1.99,40,853,2024-06-27,2024-09-06
14625,2024-04-18,2024-04,Minnow,US,Android,,1.99,40,826,2024-04-29,2024-09-28
14626,2024-06-14,2024-06,Minnow,US,iOS,,0,25,445,,2024-09-22
14627,2024-05-14,2024-05,Whale,UK,iOS,,1425.14,227,31834,2024-05-14,2024-09-28
14628,2024-07-30,2024-07,Whale,UK,iOS,Treatment,521.59,87,11946,2024-08-02,2024-09-28
14629,2024-07-21,2024-07,Minnow,Other,iOS,Treatment,0,17,325,,2024-09-21
14630,2024-06-14,2024-06,Minnow,Other,Android,,0,23,430,,2024-09-17
14631,2024-05-25,2024-05,Minnow,Other,Android,,0,18,376,,2024-08-17
14632,2024-08-11,2024-08,Minnow,US,Android,Treatment,0,11,243,,2024-09-08
14633,2024-07-02,2024-07,Minnow,US,iOS,Control,1.99,13,283,2024-08-19,2024-09-02
14634,2024-08-15,2024-08,Minnow,Germany,Android,Control,0,10,231,,2024-09-23
14635,2024-07-26,2024-07,Minnow,US,Android,Control,0,16,333,,2024-09-21
14636,2024-07-09,2024-07,Minnow,US,Android,Treatment,3.98,19,402,2024-08-21,2024-09-28
14637,2024-07-08,2024-07,Minnow,US,Android,Control,0,19,380,,2024-09-28
14638,2024-08-01,2024-08,Minnow,Other,iOS,Control,0,3,51,,2024-08-17
14639,2024-07-09,2024-07,Minnow,UK,iOS,Control,3.98,22,427,2024-08-27,2024-09-28
14640,2024-05-12,2024-05,Minnow,UK,iOS,,0,4,86,,2024-06-03
14641,2024-09-20,2024-09,Minnow,Other,Android,Treatment,0,2,50,,2024-09-27
14642,2024-05-14,2024-05,Minnow,Other,Android,,0,31,666,,2024-09-26
14643,2024-04-13,2024-04,Minnow,US,Android,,4.99,30,599,2024-08-09,2024-08-09
14644,2024-07-06,2024-07,Minnow,Canada,iOS,Control,1.99,18,327,2024-08-26,2024-09-25
14645,2024-04-04,2024-04,Minnow,Germany,iOS,,0,11,233,,2024-05-14
14646,2024-09-28,2024-09,Minnow,Other,Android,Treatment,0,0,0,,
14647,2024-09-02,2024-09,Minnow,Other,Android,Control,0,6,143,,2024-09-26
14648,2024-07-11,2024-07,Minnow,US,iOS,Control,0,12,300,,2024-09-28
14649,2024-09-24,2024-09,Minnow,US,iOS,Control,0,1,28,,2024-09-24
14650,2024-05-27,2024-05,Minnow,Canada,Android,,1.99,19,354,2024-08-10,2024-08-30
14651,2024-07-31,2024-07,Minnow,US,Android,Control,3.98,13,285,2024-08-14,2024-09-26
